route_id,stop_id,stop_name,stop_sequence,stop_lat,stop_lon,travel_time_to_next_stop,distance_to_next_stop
941-203,4045-e42aa262,Maria Assumpta Catholic Church,11,-36.78981,174.69317,0.7518095238095238,0.27920691283636195
941-203,4162-cd16a9b1,Lancaster Road,12,-36.78905,174.69574,0.9938095238095238,0.4339013094147878
941-203,4204-e43ac77d,Lauderdale Road,13,-36.78748,174.70064,1.570857142857143,0.7778778556692312
941-203,3785-d70b5c19,Easton Park Parade,14,-36.77962,174.71364,0.9044761904761904,0.3658012286606711
941-203,3783-17dd3739,Kaipatiki Park,15,-36.78037,174.71824,0.5493333333333333,0.21038890383718478
941-203,4101-a4a30978,Sunnyfield Crescent,16,-36.7811,174.71942,0.48447619047619045,0.164458743061184
941-203,3881-93f87ab4,Glenfield Mall,17,-36.78155,174.72099,1.6767619047619047,0.4841243106137052
941-203,3882-da86b830,Chivalry Road/Glenfield Road,18,-36.77674,174.72376,0.780952380952381,0.28049722724339476
941-203,3880-5e3566ef,Colin Wild Place,19,-36.77895,174.72615,1.5244761904761903,0.37967898634647
941-203,3878-7a8b9d37,Glenfield Presbyterian Church,20,-36.77956,174.72865,2.0820000000000003,0.7221828219802637
941-203,3876-196e8c15,Chivalry Road/Diana Drive,21,-36.7798,174.73021,1.0198095238095237,0.35059453688027614
941-203,3874-7951e9ca,Glenfield Intermediate School,22,-36.78002,174.73172,0.6560952380952381,0.20997011380194705
941-203,3872-ab0bf68a,Chivalry Road/Bruce Road,23,-36.78031,174.73376,0.8281904761904763,0.26107378818752086
941-203,3870-44f42e01,Chivalry Road/Bruce Road,24,-36.78124,174.73648,0.7887619047619048,0.19613970334139927
941-203,3892-06e34282,172 Archers Road,25,-36.78183,174.73788,1.010190476190476,0.31820961782176066
941-203,3888-1efcf135,Locket Road,26,-36.77972,174.7406,1.1073333333333333,0.3559641466738806
941-203,3886-46b2ad51,Bunnings Warehouse Glenfield,27,-36.77778,174.7431,0.7219047619047618,0.20695462101146145
941-203,3361-98d82ca9,Pak'nSAVE Wairau,28,-36.77742,174.74454,1.632183908045977,0.47778134326324767
941-203,3363-5a4fa6d8,Wairau Road/Forrest Hill Road,29,-36.77992,174.74941,1.2209770114942529,0.377830596341535
941-203,3343-f11c1b3c,Westlake Girls High School,30,-36.78185,174.75203,1.7239463601532565,0.33338431149411313
941-203,3353-6403c547,Stop D Smales Farm,31,-36.78448,174.75133,1.7940613026819925,0.44102772928486506
941-203,3998-c8f01b32,North Shore Hospital,32,-36.78188,174.75745,1.5100574712643677,0.36564809711656193
941-203,3347-1681eb42,Northcote Road,33,-36.78566,174.75676,-1.910215053763441,0.48533539152488037
941-203,3349-37cac237,Taharoto Park,34,-36.78799,174.75954,0.8597069597069598,0.22865899978705065
941-203,3351-f85fcd38,St Joseph's Catholic Church,35,-36.78946,174.76133,1.6315018315018315,0.4010499615570746
941-203,3277-dda3fc65,Barrys Point Road,36,-36.7894,174.76593,2.62014652014652,0.4900855273406158
941-203,3568-f27e3073,Stop B Takapuna,37,-36.78796,174.77124,62.44,2.6752760030094196
941-203,3953-65d457e4,Park Avenue,38,-36.81015,174.73266,0.55,0.24368957885147444
941-203,3955-edf582eb,Onewa Road/Northcote College,39,-36.81031,174.73539,0.5,0.2184544694828403
941-203,3957-95f7701d,St Mary's Catholic Church,40,-36.81042,174.73784,0.85,0.38647932596901075
941-203,3959-54a6c40a,Northcote Primary School,41,-36.81067,174.74217,0.45,0.10977247506058162
941-203,4072-626a0126,Lake Road/Northcote Primary,42,-36.81048,174.74338,1.3500000000000003,0.5990564593885868
941-203,4068-7d3605a5,Kororo Street,43,-36.80515,174.74436,0.4666666666666666,0.21017538379183112
941-203,4066-de1d4ff6,Exmouth Road,44,-36.80326,174.74439,0.5666666666666667,0.23917517608202957
941-203,4062-e4e21a7f,Stop C Northcote,45,-36.80111,174.74431,0.6,0.3087574119297403
941-203,4060-8f51fb05,Northcote Intermediate School,46,-36.79835,174.74469,0.9833333333333333,0.40891304042098725
941-203,4058-3fbc95da,Lindisfarne Reserve,47,-36.7947,174.74525,1.2333333333333334,0.41659793425937314
941-203,4256-dde13724,Akoranga Drive/Onewa Domain,48,-36.79277,174.74926,0.9833333333333333,0.43935611771467803
941-203,4056-de4dabbe,Kitewao Street,49,-36.7953,174.75305,0.9333333333333332,0.3916922720039239
941-203,4054-88e31ac2,AUT North Shore Gate 1,50,-36.7977,174.75627,0.5833333333333334,0.24429934807306855
941-203,4319-bd819ef2,AUT North Shore Gate 2,51,-36.79955,174.75775,1.6499999999999997,0.4079595561222162
941-203,4087-ec6d4a67,Stop D Akoranga,52,-36.79703,174.76108,1.5,0.549677008881678
941-203,4313-691aacad,Des Swann Drive,53,-36.79237,174.76314,1.4166666666666667,0.4132657092379454
941-203,3277-dda3fc65,Barrys Point Road,54,-36.7894,174.76593,1.6499999999999997,0.49923250182523865
941-203,3568-f27e3073,Stop B Takapuna,55,-36.78796,174.77124,,
95B-203,1006-3a3acd71,Stop E Lower Albert,1,-36.8429,174.76532,1.5837373737373737,0.32139742960982176
95B-203,7034-7b36cf5b,Bradnor Lane,2,-36.84533,174.76173,1.7184848484848485,0.45212260407491633
95B-203,7036-f1ffa0be,Fanshawe Street/Victoria Park,3,-36.84557,174.75409,3.612020202020202,1.9588481212763451
95B-203,4086-e3011afc,Bruce Street,4,-36.81178,174.74583,0.6458585858585859,0.26496720060922724
95B-203,4074-7874377f,Northcote Primary School,5,-36.81091,174.743,0.9145454545454546,0.35751848639382466
95B-203,4076-af729862,St Mary's Catholic Church,6,-36.81055,174.7381,0.6396969696969697,0.2435014810489726
95B-203,4078-48253b25,Onewa Road/Northcote College,7,-36.81041,174.7355,0.7509090909090909,0.2876175873198794
95B-203,4080-a0eeb155,Park Avenue,8,-36.81026,174.7326,0.6871717171717171,0.2679331598784472
95B-203,4082-99e2cd3a,Aorangi Place,9,-36.81005,174.7291,0.5489898989898989,0.22559208473626366
95B-203,4084-21e50969,Birkenhead Avenue,10,-36.81007,174.72688,0.7291919191919193,0.2572777157593233
95B-203,4028-381f8e18,Waratah Street,11,-36.80724,174.72544,0.6915151515151515,0.23524134931101592
95B-203,4026-61f69c2e,Recreation Drive,12,-36.80522,174.72532,0.9427272727272726,0.3864119931856684
95B-203,4024-237d686b,Coroglen Avenue,13,-36.80205,174.72483,0.8282828282828282,0.34048483925524325
95B-203,4022-ed5a6ffe,Glenfield Road/Eskdale Road,14,-36.7984,174.72343,0.6962626262626262,0.27088384694032097
95B-203,4020-9b397c06,Speedy Crescent,15,-36.79619,174.72354,0.73989898989899,0.2972956757018737
95B-203,4018-7ef4a7b7,Coronation Road,16,-36.79321,174.72403,0.9894949494949495,0.38412133043087693
95B-203,4016-ca8d1b1e,Roberts Road,17,-36.7894,174.72057,0.8808080808080808,0.34900352079823804
95B-203,4014-607993a2,Oruamo Domain,18,-36.78742,174.72147,1.0301010101010102,0.42000625537068237
95B-203,4012-13195c7b,Peach Road,19,-36.78329,174.72117,0.6068686868686869,0.24202237866887832
95B-203,3881-93f87ab4,Glenfield Mall,20,-36.78155,174.72099,1.61,0.46651172591234497
95B-203,4004-8cf2f56c,Mayfield Road,21,-36.77732,174.72284,1.3566666666666667,0.34996562322250946
95B-203,4002-61ddb3d1,Manuka Road,22,-36.77362,174.72069,1.3308080808080807,0.4144574947431175
95B-203,4000-1eaf90a2,Glenfield Road/Wairau Road,23,-36.77027,174.72177,1.0293939393939393,0.3274014299556933
95B-203,3891-c67c84fc,Speedy Crescent,24,-36.79669,174.7236,0.8683333333333333,0.3442873886783218
95B-203,3893-d27746b8,McDowell Crescent,25,-36.79996,174.72418,0.6510606060606061,0.24035079404610132
95B-203,3895-4f849362,Coroglen Avenue,26,-36.80185,174.7249,0.6375757575757577,0.25824071678323196
95B-203,3897-3dcd3c1c,Pupuke Road,27,-36.80414,174.72534,0.8113636363636364,0.32034077094801644
95B-203,3899-cec95e3b,Waratah Street,28,-36.80709,174.72557,0.9577272727272726,0.319134103973421
95B-203,3949-3e95acd9,Birkenhead Avenue,29,-36.81001,174.72652,0.6286363636363637,0.2400015133268936
95B-203,3951-9f0b65bb,Aorangi Place,30,-36.80995,174.72901,0.769090909090909,0.306356731298524
95B-203,3953-65d457e4,Park Avenue,31,-36.81015,174.73266,0.6086363636363636,0.24496007152035523
95B-203,3955-edf582eb,Onewa Road/Northcote College,32,-36.81031,174.73539,0.5354545454545454,0.21177887161021286
95B-203,3957-95f7701d,St Mary's Catholic Church,33,-36.81042,174.73784,0.9168181818181818,0.35804712145672707
95B-203,3959-54a6c40a,Northcote Primary School,34,-36.81067,174.74217,0.8483333333333333,0.33480256648618306
95B-203,3961-695cebe3,Bruce Street,35,-36.81156,174.74553,6.07060606060606,3.1845871380579664
95B-203,1315-1e8f2b03,Fanshawe Street/Victoria Park,36,-36.84579,174.75578,2.7060606060606056,0.33072379021595566
95B-203,7142-fda95eea,Customs Street West,37,-36.84566,174.7596,4.253030303030303,0.5047603395601048
95B-203,1003-ea94d2b2,Stop B Lower Albert,38,-36.84381,174.76551,,
95C-203,4220-cd525aea,Stop E Constellation,1,-36.7514,174.72851,1.6014905149051493,0.44438498435409163
95C-203,3673-7b27aee1,Meadowood Drive,2,-36.75545,174.72713,1.7204607046070461,0.5037067518846531
95C-203,3671-424caf14,93 Sunset Road,3,-36.75739,174.72402,3.4899728997289974,1.9463001125613189
95C-203,3669-9f71b26e,Sunset Road/Trias Road,4,-36.76023,174.72339,0.5208672086720867,0.22556345651444695
95C-203,3667-89ecb3e0,Caribbean Drive,5,-36.76186,174.72286,0.8586720867208671,0.3879520522985107
95C-203,3665-d424a51e,Girrahween Drive,6,-36.76441,174.72066,0.48807588075880765,0.20347132509601973
95C-203,3707-fe97c727,Sunset Road,7,-36.76547,174.71915,0.6024390243902439,0.2767650250601692
95C-203,3709-b36b5b3e,Glenfield Road/James Street,8,-36.76795,174.72024,0.7818428184281841,0.3408147310924275
95C-203,3871-11ebdb95,Glenfield Road/Wairau Road,9,-36.77102,174.7217,0.6684281842818428,0.2935891305617776
95C-203,3873-a27af2f5,Hogans Road,10,-36.7744,174.72146,0.9626016260162602,0.3985902392925585
95C-203,3875-7f281331,461 Glenfield Road,11,-36.77823,174.72307,0.6592140921409214,0.3107932328866507
95C-203,4010-879b57fd,Glenfield Mall,12,-36.78141,174.72136,0.7658536585365854,0.3169404301129339
95C-203,3883-bc470485,High Road,13,-36.78394,174.72179,1.0013550135501355,0.43211492529640033
95C-203,3885-45741e02,Oruamo Domain,14,-36.78788,174.72155,0.6559620596205963,0.253004211453366
95C-203,3887-c636421d,Roberts Road,15,-36.79021,174.72151,0.8701897018970189,0.39123530475980745
95C-203,3889-41f01a46,Coronation Road,16,-36.79357,174.72413,1.0742547425474254,0.4306267078939978
95C-203,3891-c67c84fc,Speedy Crescent,17,-36.79669,174.7236,0.7273712737127371,0.3056423875471251
95C-203,3893-d27746b8,McDowell Crescent,18,-36.79996,174.72418,0.7753387533875338,0.3310737081353993
95C-203,3895-4f849362,Coroglen Avenue,19,-36.80185,174.7249,0.54159891598916,0.22820997547303465
95C-203,3897-3dcd3c1c,Pupuke Road,20,-36.80414,174.72534,1.209891598915989,0.4073115554596837
95C-203,3899-cec95e3b,Waratah Street,21,-36.80709,174.72557,1.2598915989159891,0.39033566937048125
95C-203,3949-3e95acd9,Birkenhead Avenue,22,-36.81001,174.72652,0.8970189701897019,0.29728726058968863
95C-203,3951-9f0b65bb,Aorangi Place,23,-36.80995,174.72901,0.9506775067750678,0.32282957244750904
95C-203,3953-65d457e4,Park Avenue,24,-36.81015,174.73266,0.8910569105691057,0.28171994559286895
95C-203,3955-edf582eb,Onewa Road/Northcote College,25,-36.81031,174.73539,0.7482384823848238,0.2422850930080305
95C-203,3957-95f7701d,St Mary's Catholic Church,26,-36.81042,174.73784,1.1850948509485095,0.38542836137998165
95C-203,3959-54a6c40a,Northcote Primary School,27,-36.81067,174.74217,0.9082655826558266,0.301946339973349
95C-203,3961-695cebe3,Bruce Street,28,-36.81156,174.74553,4.475609756097561,2.229719819889771
95C-203,1315-1e8f2b03,Fanshawe Street/Victoria Park,29,-36.84579,174.75578,2.696070460704607,0.4228958603740581
95C-203,7142-fda95eea,Customs Street West,30,-36.84566,174.7596,5.234848484848484,0.5647039350763094
95C-203,1003-ea94d2b2,Stop B Lower Albert,31,-36.84381,174.76551,,
966-203,4134-b2f9e4dd,Verrans Corner,1,-36.80642,174.70554,1.5345029239766081,0.31417900237251917
966-203,4136-584fee75,Monte Cassino Place,2,-36.80841,174.70259,1.1055555555555556,0.2662921360574513
966-203,4138-05f6e2fd,Island Bay Road,3,-36.80892,174.70022,1.3780701754385964,0.32449725964634024
966-203,4140-889d6715,Kia Ora Road,4,-36.80707,174.69686,1.5517543859649123,0.36352729116820737
966-203,4142-d02ffb3f,Gemini Place,5,-36.80445,174.69279,1.7222222222222223,0.38736574468899354
966-203,4144-96fc24ed,Lysander Crescent,6,-36.80138,174.69122,2.0771929824561406,0.5043345923185012
966-203,4146-c1eb3b38,Aeroview Drive,7,-36.79825,174.69067,1.2461988304093568,0.32992899196452136
966-203,4148-07d1efc8,Gilpin Place,8,-36.79449,174.68877,6.654970760233918,1.518252404734777
966-203,4150-d757be57,Beach Haven Shops,9,-36.79209,174.68744,1.3590643274853802,0.29674500685571664
966-203,4160-a31e33ba,Shepherds Park,10,-36.79081,174.6898,1.1514619883040937,0.28228556389793863
966-203,4045-e42aa262,Maria Assumpta Catholic Church,11,-36.78981,174.69317,1.1277777777777778,0.2678271071056978
966-203,4162-cd16a9b1,Lancaster Road,12,-36.78905,174.69574,1.5178362573099415,0.35899496214891846
966-203,4051-6b837746,Birkdale Bible Chapel,13,-36.78855,174.6997,0.9558479532163743,0.24941689100917427
966-203,4053-733e0345,Levesque Street Shops,14,-36.79287,174.70085,0.9450292397660819,0.23824144544525022
966-203,4055-0b1f11a6,Birkdale Road/Eskdale Road,15,-36.79474,174.70091,1.218421052631579,0.2807036082666561
966-203,4057-c29d55ee,Tiri Tiri Road,16,-36.7979,174.701,6.557602339181287,2.1702740005777468
966-203,4059-dfec0f53,Birkdale Primary School,17,-36.8005,174.70294,0.7616959064327485,0.2711929413986125
966-203,4061-a1838dbd,Gatman Street,18,-36.80389,174.70406,1.5897660818713453,0.5145036673639517
966-203,4021-1281a1ab,Verrans Corner,19,-36.80629,174.70589,1.1330409356725146,0.32883065813015416
966-203,4067-b3b9fca9,Kauri Road,20,-36.80844,174.70756,0.7751461988304092,0.2565943881743515
966-203,4015-a14b306b,Balmain Road,21,-36.81023,174.70969,0.8947368421052632,0.29270700588881693
966-203,4351-644a036d,New World Birkenhead,22,-36.81078,174.71223,0.9467836257309942,0.27744168177268785
966-203,4019-77cf720e,Roseberry Avenue,23,-36.8107,174.71547,0.915204678362573,0.25787701712687455
966-203,4017-3896d130,Porritt Avenue,24,-36.81115,174.71858,1.5949074074074074,0.3156543284004388
966-203,3983-eed81dd3,Birkenhead Square,25,-36.81179,174.72327,-9.678947368421053,0.2367215433297077
966-203,4030-2ac77ad4,Highbury Shops,26,-36.81123,174.72586,0.7333333333333333,0.1567562691049046
966-203,3949-3e95acd9,Birkenhead Avenue,27,-36.81001,174.72652,0.8638888888888889,0.24994551482425573
966-203,3951-9f0b65bb,Aorangi Place,28,-36.80995,174.72901,1.1212962962962962,0.29905673451594994
966-203,3953-65d457e4,Park Avenue,29,-36.81015,174.73266,0.9990740740740741,0.27162647175040555
966-203,3955-edf582eb,Onewa Road/Northcote College,30,-36.81031,174.73539,0.7972222222222222,0.22529429940716664
966-203,3957-95f7701d,St Mary's Catholic Church,31,-36.81042,174.73784,1.5861111111111112,0.45894982006419244
966-203,3959-54a6c40a,Northcote Primary School,32,-36.81067,174.74217,1.0583333333333333,0.30456556346939206
966-203,3961-695cebe3,Bruce Street,33,-36.81156,174.74553,11.603703703703705,2.5849265136878623
966-203,7223-bdcf6cc4,Pompallier Terrace,34,-36.84833,174.74392,0.8518518518518517,0.24268277164879726
966-203,7221-b28d532b,Ponsonby Methodist Church,35,-36.85039,174.74452,0.6462962962962963,0.18095461994027973
966-203,7219-06392a6a,Summer Street,36,-36.85191,174.74502,1.299074074074074,0.35192758014325887
966-203,7217-9cc0238c,Collingwood Street,37,-36.85444,174.74597,0.9074074074074073,0.25085607814241584
966-203,7215-cb3a712c,Ponsonby Road/Picton Street,38,-36.85659,174.74717,0.7611111111111112,0.21504819128960814
966-203,7213-c1b68c83,Ponsonby Road/Western Park,39,-36.85757,174.74896,1.1749999999999998,0.30216979677139943
966-203,7211-824d717b,Ponsonby Road/Karangahape Road,40,-36.85929,174.75212,1.3601851851851852,0.3618464307142642
966-203,7135-b1ba3584,Rainbow Bridge/Karangahape Road,41,-36.85805,174.75639,1.4222222222222223,0.401431784887044
966-203,7131-cf2b5a78,Karangahape Road/Queen Street,42,-36.85787,174.76084,0.8120370370370371,0.23120624914678511
966-203,1069-6968c8a2,Symonds Street Cemetery,43,-36.85819,174.76306,2.2305555555555556,0.6356146816617649
966-203,1028-415317ed,Park Road/Auckland City Hospital,44,-36.86167,174.77037,1.8564814814814814,0.48413115808244417
966-203,7176-5f375d10,Khyber Pass Road/Mountain Road,45,-36.86617,174.77138,1.0472222222222223,0.2931703447869028
966-203,8541-4701d941,Melrose Street,46,-36.86673,174.77401,1.0185185185185184,0.2830427256388383
966-203,7180-d8879c11,Broadway,47,-36.8674,174.77725,1.3990740740740741,0.36023935810345453
966-203,7202-874169c4,Stop D Westfield Newmarket,48,-36.87095,174.77729,0.8621212121212121,0.23167001213805447
966-203,7208-72f6415f,Clovernook Road,49,-36.87303,174.77714,1.7015151515151516,0.1785300086724264
966-203,7174-af6560b9,Mahuru Street,50,-36.87426,174.77843,,
97B-203,1006-3a3acd71,Stop E Lower Albert,1,-36.8429,174.76532,1.188702460850112,0.3659314661406051
97B-203,7034-7b36cf5b,Bradnor Lane,2,-36.84533,174.76173,1.4824384787472036,0.4537304674417745
97B-203,7036-f1ffa0be,Fanshawe Street/Victoria Park,3,-36.84557,174.75409,4.351118568232662,2.1679032035699546
97B-203,4086-e3011afc,Bruce Street,4,-36.81178,174.74583,0.5313199105145414,0.2791507045614403
97B-203,4074-7874377f,Northcote Primary School,5,-36.81091,174.743,0.583109619686801,0.3258156908601682
97B-203,4076-af729862,St Mary's Catholic Church,6,-36.81055,174.7381,0.4724832214765101,0.24344008342982867
97B-203,4078-48253b25,Onewa Road/Northcote College,7,-36.81041,174.7355,0.4090604026845638,0.22400464516324073
97B-203,4080-a0eeb155,Park Avenue,8,-36.81026,174.7326,0.8077181208053692,0.37922599063858276
97B-203,4082-99e2cd3a,Aorangi Place,9,-36.81005,174.7291,0.41901565995525725,0.2159949127286943
97B-203,4084-21e50969,Birkenhead Avenue,10,-36.81007,174.72688,0.5390380313199105,0.22251264803114573
97B-203,3901-2273ccaa,Highbury Shops,11,-36.81105,174.72592,1.0793064876957494,0.23821377106093622
97B-203,4106-08f45c4d,Birkenhead Square,12,-36.812,174.724,1.1466442953020133,0.3303137600145484
97B-203,4110-651b98e2,Willow Avenue,13,-36.8114,174.71981,1.4533557046979866,0.4355043840560643
97B-203,4210-0897c372,Roseberry Avenue,14,-36.81079,174.71426,0.9329977628635348,0.27475876641173436
97B-203,4013-e1e209c3,New World Birkenhead,15,-36.81087,174.71126,0.9639821029082773,0.3154063008971481
97B-203,4130-04adb43d,Balmain Road,16,-36.81019,174.70954,1.1956375838926174,0.37279238147432886
97B-203,4132-c8d174e5,Kauri Road,17,-36.80829,174.70724,1.1343400447427294,0.31533116841621484
97B-203,4134-b2f9e4dd,Verrans Corner,18,-36.80642,174.70554,0.7810861423220974,0.2912467835051183
97B-203,4023-2b3d3861,Monte Cassino Place,19,-36.80793,174.70313,0.7138576779026217,0.3004537905886328
97B-203,4021-1281a1ab,Verrans Corner,20,-36.80629,174.70589,0.9179775280898876,0.29218542512879647
97B-203,4067-b3b9fca9,Kauri Road,21,-36.80844,174.70756,0.7694756554307116,0.27380749742250093
97B-203,4015-a14b306b,Balmain Road,22,-36.81023,174.70969,0.7234082397003746,0.22941825363271673
97B-203,4351-644a036d,New World Birkenhead,23,-36.81078,174.71223,0.847378277153558,0.3005720675141395
97B-203,4019-77cf720e,Roseberry Avenue,24,-36.8107,174.71547,0.7720973782771536,0.2719662769382095
97B-203,4017-3896d130,Porritt Avenue,25,-36.81115,174.71858,1.2363295880149812,0.4222739324159675
97B-203,3983-eed81dd3,Birkenhead Square,26,-36.81179,174.72327,1.0052434456928838,0.23811807713796013
97B-203,4030-2ac77ad4,Highbury Shops,27,-36.81123,174.72586,0.4374531835205992,0.1748167803094207
97B-203,3949-3e95acd9,Birkenhead Avenue,28,-36.81001,174.72652,0.4646067415730337,0.24079021954463942
97B-203,3951-9f0b65bb,Aorangi Place,29,-36.80995,174.72901,0.5612359550561798,0.3149955540529709
97B-203,3953-65d457e4,Park Avenue,30,-36.81015,174.73266,0.5303370786516854,0.2775276383962595
97B-203,3955-edf582eb,Onewa Road/Northcote College,31,-36.81031,174.73539,0.4883895131086142,0.24666264072343733
97B-203,3957-95f7701d,St Mary's Catholic Church,32,-36.81042,174.73784,1.345131086142322,0.5471458225198437
97B-203,3959-54a6c40a,Northcote Primary School,33,-36.81067,174.74217,0.5868913857677903,0.31860641745643337
97B-203,3961-695cebe3,Bruce Street,34,-36.81156,174.74553,7.1249063670411985,3.2402507815138097
97B-203,1315-1e8f2b03,Fanshawe Street/Victoria Park,35,-36.84579,174.75578,-3.964102564102564,0.33116276858254257
97B-203,7142-fda95eea,Customs Street West,36,-36.84566,174.7596,5.043073593073593,0.5479047013722758
97B-203,1003-ea94d2b2,Stop B Lower Albert,37,-36.84381,174.76551,,
97R-203,4134-b2f9e4dd,Verrans Corner,1,-36.80642,174.70554,1.1795918367346938,0.3816811836437175
97R-203,4136-584fee75,Monte Cassino Place,2,-36.80841,174.70259,1.510204081632653,0.45413654604488735
97R-203,4138-05f6e2fd,Island Bay Road,3,-36.80892,174.70022,4.327437641723356,2.131144689694086
97R-203,4140-889d6715,Kia Ora Road,4,-36.80707,174.69686,0.732766439909297,0.36541864545702607
97R-203,4142-d02ffb3f,Gemini Place,5,-36.80445,174.69279,0.7523809523809524,0.4041725474475053
97R-203,4144-96fc24ed,Lysander Crescent,6,-36.80138,174.69122,0.5690476190476191,0.2905090769461825
97R-203,4146-c1eb3b38,Aeroview Drive,7,-36.79825,174.69067,0.6900226757369615,0.3529056302769175
97R-203,4148-07d1efc8,Gilpin Place,8,-36.79449,174.68877,0.5594104308390023,0.30242353070864103
97R-203,4150-d757be57,Beach Haven Shops,9,-36.79209,174.68744,0.5040816326530612,0.22515829129038548
97R-203,4160-a31e33ba,Shepherds Park,10,-36.79081,174.6898,0.5447845804988661,0.2516004920912476
97R-203,4045-e42aa262,Maria Assumpta Catholic Church,11,-36.78981,174.69317,1.0680272108843538,0.23618899717171232
97R-203,4162-cd16a9b1,Lancaster Road,12,-36.78905,174.69574,1.2789115646258504,0.3628663136293444
97R-203,4051-6b837746,Birkdale Bible Chapel,13,-36.78855,174.6997,1.5804988662131518,0.47939860022233394
97R-203,4053-733e0345,Levesque Street Shops,14,-36.79287,174.70085,0.8168934240362813,0.2395022643277921
97R-203,4055-0b1f11a6,Birkdale Road/Eskdale Road,15,-36.79474,174.70091,0.8178004535147393,0.2633918087184712
97R-203,4057-c29d55ee,Tiri Tiri Road,16,-36.7979,174.701,1.066780045351474,0.3174056259443414
97R-203,4059-dfec0f53,Birkdale Primary School,17,-36.8005,174.70294,1.086734693877551,0.3203531192443373
97R-203,4061-a1838dbd,Gatman Street,18,-36.80389,174.70406,0.9013565891472868,0.319274851537672
97R-203,4021-1281a1ab,Verrans Corner,19,-36.80629,174.70589,0.9255813953488371,0.2913274231183018
97R-203,4067-b3b9fca9,Kauri Road,20,-36.80844,174.70756,0.7972868217054263,0.28973064038460344
97R-203,4015-a14b306b,Balmain Road,21,-36.81023,174.70969,0.7860465116279071,0.2625668558523643
97R-203,4351-644a036d,New World Birkenhead,22,-36.81078,174.71223,0.8346899224806201,0.3083360426803829
97R-203,4019-77cf720e,Roseberry Avenue,23,-36.8107,174.71547,0.7924418604651162,0.2879228114463513
97R-203,4017-3896d130,Porritt Avenue,24,-36.81115,174.71858,1.1965116279069767,0.4222416638831988
97R-203,3983-eed81dd3,Birkenhead Square,25,-36.81179,174.72327,0.9707364341085272,0.249171290921586
97R-203,4030-2ac77ad4,Highbury Shops,26,-36.81123,174.72586,0.41589147286821704,0.17049061275444635
97R-203,3949-3e95acd9,Birkenhead Avenue,27,-36.81001,174.72652,0.42306201550387595,0.2415428188649598
97R-203,3951-9f0b65bb,Aorangi Place,28,-36.80995,174.72901,0.5734496124031008,0.32877594260719234
97R-203,3953-65d457e4,Park Avenue,29,-36.81015,174.73266,0.44244186046511624,0.25498844083168826
97R-203,3955-edf582eb,Onewa Road/Northcote College,30,-36.81031,174.73539,0.45949612403100776,0.2548479909461476
97R-203,3957-95f7701d,St Mary's Catholic Church,31,-36.81042,174.73784,0.9238372093023256,0.49096007079552995
97R-203,3959-54a6c40a,Northcote Primary School,32,-36.81067,174.74217,0.5953488372093023,0.32500047906944196
97R-203,3961-695cebe3,Bruce Street,33,-36.81156,174.74553,6.872868217054263,3.2128690420507056
97R-203,1315-1e8f2b03,Fanshawe Street/Victoria Park,34,-36.84579,174.75578,1.780263157894737,0.34480323532696133
97R-203,7142-fda95eea,Customs Street West,35,-36.84566,174.7596,5.475219298245614,0.5414904648629163
97R-203,1003-ea94d2b2,Stop B Lower Albert,36,-36.84381,174.76551,,
981-221,4831-0b8bcab5,Moana Avenue/Orewa Shops,1,-36.58678,174.69396,0.7241561181434599,0.26784332967659796
981-221,4810-431b636a,Alice Avenue,2,-36.58533,174.69325,2.382278481012658,1.1236684906148997
981-221,4815-cb652b28,St Andrews Presbyterian Church,3,-36.58659,174.6919,0.7421940928270042,0.37747205356685704
981-221,4813-4284f866,Doment Crescent,4,-36.58943,174.69332,1.0669831223628692,0.43094434062492
981-221,4811-a4f2ee0d,Weiti Road,5,-36.59326,174.69508,0.8189873417721519,0.34263570415848854
981-221,4809-4534a012,Orewa Baptist Church,6,-36.59609,174.69801,0.9693037974683545,0.4097781325098951
981-221,4783-c6f02559,Hibiscus Coast Highway/Red Beach Road,7,-36.60268,174.69371,0.8838607594936709,0.41826913334855204
981-221,4785-4a1e35c9,Pohutukawa Avenue,8,-36.60405,174.69199,0.8623417721518988,0.41982916070288245
981-221,4787-bcb07c06,Jelas Road,9,-36.60968,174.68729,2.058438818565401,0.9423183520659726
981-221,4982-1f78709d,Stop B Hibiscus Coast,10,-36.62406,174.66652,-0.12953929539295397,0.25696531679254575
981-221,4796-a7f67f80,Orewa Baptist Church,11,-36.59611,174.6979,0.8704918032786886,0.3916562286223969
981-221,4798-18d4d0ea,Weiti Road,12,-36.59292,174.69485,0.9426229508196722,0.3363008971429453
981-221,4802-3825686b,Doment Crescent,13,-36.58938,174.69317,0.8239071038251367,0.29047584600216575
981-221,4831-0b8bcab5,Moana Avenue/Orewa Shops,14,-36.58678,174.69396,1.3135531135531135,0.41431702442532475
981-221,4810-431b636a,Alice Avenue,15,-36.58533,174.69325,0.7228174603174603,0.30013880569586826
981-221,4806-3b4a6b40,Centreway Road/Orewa Shops,16,-36.58517,174.69119,0.7882936507936508,0.36447307143255725
981-221,4808-38eee767,Westhoe Road,17,-36.58238,174.6899,1.3021825396825395,0.5442236960110884
981-221,4504-3406c896,Orewa Beach School,18,-36.57958,174.68861,0.5077380952380953,0.2053940669630047
981-221,4523-76955ec0,Puriri Bush Reserve,19,-36.57788,174.68924,1.1967105263157896,0.5088859875305644
